start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
22-07-2016,18,33,22-07-2016,18,51,July,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,18,42.91573333,Friday,Afternoon
23-07-2016,14,27,23-07-2016,14,44,July,2016,Business,Cary,Morrisville,6.43736,Meal/Entertain,17,22.72009412,Saturday,Afternoon
23-07-2016,14,48,23-07-2016,15,12,July,2016,Business,Morrisville,Cary,15.28873,Meal/Entertain,24,38.221825,Saturday,Afternoon
23-07-2016,15,15,23-07-2016,15,27,July,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,12,24.1401,Saturday,Afternoon
23-07-2016,15,50,23-07-2016,16,10,July,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20,30.416526,Saturday,Afternoon
23-07-2016,20,17,23-07-2016,20,33,July,2016,Business,Cary,Durham,16.737136,Meeting,16,62.76426,Saturday,Evening
23-07-2016,23,18,23-07-2016,23,43,July,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184,Saturday,Evening
25-07-2016,10,35,25-07-2016,10,41,July,2016,Business,Whitebridge,Parkway,2.41401,Meeting,6,24.1401,Monday,Morning
25-07-2016,10,47,25-07-2016,10,58,July,2016,Business,Cary,Morrisville,7.885766,Meeting,11,43.01326909,Monday,Morning
25-07-2016,11,4,25-07-2016,11,33,July,2016,Business,Morrisville,Cary,12.713786,Meeting,29,26.30438483,Monday,Morning
25-07-2016,11,37,25-07-2016,11,44,July,2016,Business,Parkway,Whitebridge,2.735878,Meeting,7,23.45038286,Monday,Morning
26-07-2016,15,43,26-07-2016,15,49,July,2016,Business,Whitebridge,Westpark Place,3.540548,Meeting,6,35.40548,Tuesday,Afternoon
26-07-2016,17,14,26-07-2016,17,24,July,2016,Business,Westpark Place,Whitebridge,3.379614,Meeting,10,20.277684,Tuesday,Afternoon
26-07-2016,20,52,26-07-2016,21,0,July,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,8,30.175125,Tuesday,Evening
26-07-2016,22,31,26-07-2016,22,39,July,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175125,Tuesday,Evening
27-07-2016,19,8,27-07-2016,19,20,July,2016,Business,Cary,Morrisville,4.506152,Meal/Entertain,12,22.53076,Wednesday,Evening
27-07-2016,21,34,27-07-2016,21,57,July,2016,Business,Morrisville,Raleigh,23.657298,Meal/Entertain,23,61.71469043,Wednesday,Evening
27-07-2016,22,0,27-07-2016,22,26,July,2016,Business,Raleigh,Morrisville,23.496364,Meal/Entertain,26,54.22237846,Wednesday,Evening
28-07-2016,0,4,28-07-2016,0,9,July,2016,Business,Morrisville,Cary,3.701482,Meal/Entertain,5,44.417784,Thursday,Night
29-07-2016,15,45,29-07-2016,15,47,July,2016,Business,Whitebridge,Westpark Place,3.540548,Meal/Entertain,2,106.21644,Friday,Afternoon
29-07-2016,17,27,29-07-2016,17,45,July,2016,Business,Westpark Place,Whitebridge,3.540548,Meal/Entertain,18,11.80182667,Friday,Afternoon
30-07-2016,17,2,30-07-2016,17,27,July,2016,Business,Cary,Durham,22.53076,Meal/Entertain,25,54.073824,Saturday,Afternoon
30-07-2016,21,16,30-07-2016,21,41,July,2016,Business,Durham,Cary,21.404222,Meal/Entertain,25,51.3701328,Saturday,Evening
31-07-2016,17,30,31-07-2016,17,37,July,2016,Business,Westpark Place,Whitebridge,2.896812,Meal/Entertain,7,24.82981714,Sunday,Afternoon
01-08-2016,12,47,01-08-2016,13,4,Aug,2016,Business,Whitebridge,Arlington Park at Amberly,9.977908,Meal/Entertain,17,35.21614588,Monday,Morning
01-08-2016,13,8,01-08-2016,13,19,Aug,2016,Business,Arlington Park at Amberly,Lexington Park at Amberly,2.092142,Meal/Entertain,11,11.41168364,Monday,Afternoon
01-08-2016,13,28,01-08-2016,13,46,Aug,2016,Business,Lexington Park at Amberly,Westpark Place,3.057746,Meal/Entertain,18,10.19248667,Monday,Afternoon
01-08-2016,13,52,01-08-2016,14,14,Aug,2016,Business,Cary,Apex,11.104446,Meal/Entertain,22,30.28485273,Monday,Afternoon
01-08-2016,15,40,01-08-2016,15,47,Aug,2016,Business,Apex,Cary,7.402964,Meal/Entertain,7,63.45397714,Monday,Afternoon
01-08-2016,16,18,01-08-2016,16,25,Aug,2016,Business,Whitebridge,Edgehill Farms,4.506152,Meal/Entertain,7,38.62416,Monday,Afternoon
01-08-2016,16,29,01-08-2016,16,59,Aug,2016,Business,Cary,Morrisville,14.644994,Meal/Entertain,30,29.289988,Monday,Afternoon
01-08-2016,17,23,01-08-2016,17,55,Aug,2016,Business,Morrisville,Cary,13.035654,Meal/Entertain,32,24.44185125,Monday,Afternoon
02-08-2016,8,11,02-08-2016,8,32,Aug,2016,Business,Cary,Morrisville,13.518456,Meeting,21,38.62416,Tuesday,Morning
02-08-2016,11,51,02-08-2016,12,15,Aug,2016,Business,Arlington,Washington,7.885766,Meeting,24,19.714415,Tuesday,Morning
02-08-2016,19,15,02-08-2016,19,23,Aug,2016,Business,Kalorama Triangle,K Street,1.60934,Meeting,8,12.07005,Tuesday,Evening
02-08-2016,21,23,02-08-2016,21,29,Aug,2016,Business,K Street,Kalorama Triangle,1.60934,Meeting,6,16.0934,Tuesday,Evening
03-08-2016,12,46,03-08-2016,13,0,Aug,2016,Business,West End,Northwest Rectangle,3.21868,Meeting,14,13.79434286,Wednesday,Morning
03-08-2016,14,59,03-08-2016,15,3,Aug,2016,Business,K Street,Kalorama Triangle,1.770274,Meeting,4,26.55411,Wednesday,Afternoon
03-08-2016,16,0,03-08-2016,16,4,Aug,2016,Business,Kalorama Triangle,Downtown,2.41401,Meeting,4,36.21015,Wednesday,Afternoon
05-08-2016,17,23,05-08-2016,17,30,Aug,2016,Business,Connecticut Avenue,Kalorama Triangle,2.092142,Meeting,7,17.93264571,Friday,Afternoon
05-08-2016,18,17,05-08-2016,18,21,Aug,2016,Business,Kalorama Triangle,Columbia Heights,2.896812,Meeting,4,43.45218,Friday,Afternoon
05-08-2016,19,17,05-08-2016,19,27,Aug,2016,Business,Columbia Heights,Kalorama Triangle,2.41401,Meeting,10,14.48406,Friday,Evening
06-08-2016,6,40,06-08-2016,6,58,Aug,2016,Business,Washington,Arlington,10.621644,Meeting,18,35.40548,Saturday,Night
06-08-2016,9,31,06-08-2016,9,53,Aug,2016,Business,Morrisville,Cary,12.87472,Meeting,22,35.11287273,Saturday,Morning
07-08-2016,17,14,07-08-2016,17,23,Aug,2016,Business,Whitebridge,Edgehill Farms,4.345218,Meeting,9,28.96812,Sunday,Afternoon
07-08-2016,17,28,07-08-2016,17,43,Aug,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,15,17.380872,Sunday,Afternoon
07-08-2016,18,17,07-08-2016,18,23,Aug,2016,Business,Cary,Morrisville,4.02335,Customer Visit,6,40.2335,Sunday,Afternoon
07-08-2016,20,15,07-08-2016,20,23,Aug,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175125,Sunday,Evening
08-08-2016,16,17,08-08-2016,16,31,Aug,2016,Business,Whitebridge,Farmington Woods,8.368568,Meal/Entertain,14,35.86529143,Monday,Afternoon
08-08-2016,16,37,08-08-2016,16,50,Aug,2016,Business,Farmington Woods,Edgehill Farms,6.43736,Meal/Entertain,13,29.71089231,Monday,Afternoon
08-08-2016,17,2,08-08-2016,17,13,Aug,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,11,23.70118909,Monday,Afternoon
08-08-2016,21,50,08-08-2016,22,15,Aug,2016,Business,Cary,Morrisville,7.724832,Customer Visit,25,18.5395968,Monday,Evening
08-08-2016,23,28,08-08-2016,23,37,Aug,2016,Business,Morrisville,Cary,5.149888,Customer Visit,9,34.33258667,Monday,Evening
09-08-2016,14,20,09-08-2016,14,38,Aug,2016,Business,Whitebridge,Waverly Place,11.104446,Customer Visit,18,37.01482,Tuesday,Afternoon
09-08-2016,15,15,09-08-2016,15,36,Aug,2016,Business,Cary,Raleigh,23.979166,Customer Visit,21,68.51190286,Tuesday,Afternoon
09-08-2016,16,4,09-08-2016,16,37,Aug,2016,Business,Raleigh,Cary,28.002516,Customer Visit,33,50.91366545,Tuesday,Afternoon
10-08-2016,16,56,10-08-2016,17,24,Aug,2016,Business,Cary,Durham,20.760486,Customer Visit,28,44.48675571,Wednesday,Afternoon
10-08-2016,17,53,10-08-2016,18,28,Aug,2016,Business,Durham,Apex,24.622902,Customer Visit,35,42.21068914,Wednesday,Afternoon
10-08-2016,18,49,10-08-2016,18,50,Aug,2016,Business,Apex,Apex,1.60934,Customer Visit,1,96.5604,Wednesday,Afternoon
10-08-2016,19,47,10-08-2016,20,2,Aug,2016,Business,Apex,Cary,9.65604,Customer Visit,15,38.62416,Wednesday,Evening
11-08-2016,12,53,11-08-2016,13,0,Aug,2016,Business,Whitebridge,Heritage Pines,3.540548,Customer Visit,7,30.34755429,Thursday,Morning
11-08-2016,13,14,11-08-2016,13,28,Aug,2016,Business,Heritage Pines,Edgehill Farms,7.081096,Customer Visit,14,30.34755429,Thursday,Afternoon
11-08-2016,13,32,11-08-2016,13,42,Aug,2016,Business,Edgehill Farms,Whitebridge,4.506152,Customer Visit,10,27.036912,Thursday,Afternoon
11-08-2016,18,37,11-08-2016,19,29,Aug,2016,Business,Cary,Wake Forest,51.016078,Customer Visit,52,58.86470538,Thursday,Afternoon
11-08-2016,20,59,11-08-2016,21,44,Aug,2016,Business,Wake Forest,Cary,51.337946,Customer Visit,45,68.45059467,Thursday,Evening
12-08-2016,18,49,12-08-2016,18,52,Aug,2016,Business,Whitebridge,Westpark Place,3.057746,Customer Visit,3,61.15492,Friday,Afternoon
12-08-2016,18,56,12-08-2016,19,5,Aug,2016,Business,Westpark Place,Whitebridge,2.896812,Customer Visit,9,19.31208,Friday,Afternoon
13-08-2016,15,35,13-08-2016,15,58,Aug,2016,Business,Cary,Morrisville,13.518456,Meeting,23,35.26553739,Saturday,Afternoon
15-08-2016,9,5,15-08-2016,9,52,Aug,2016,Business,R?walpindi,Unknown Location,25.105704,Meeting,47,32.04983489,Monday,Morning
15-08-2016,15,20,15-08-2016,15,47,Aug,2016,Business,Unknown Location,Unknown Location,22.691694,Meeting,27,50.42598667,Monday,Afternoon
15-08-2016,16,52,15-08-2016,17,30,Aug,2016,Business,Unknown Location,Unknown Location,25.266638,Meeting,38,39.89469158,Monday,Afternoon
15-08-2016,19,8,15-08-2016,20,30,Aug,2016,Business,Unknown Location,Unknown Location,41.681906,Temporary Site,82,30.49895561,Monday,Evening
16-08-2016,7,58,16-08-2016,8,11,Aug,2016,Business,Unknown Location,Unknown Location,12.713786,Temporary Site,13,58.67901231,Tuesday,Morning
16-08-2016,8,16,16-08-2016,8,23,Aug,2016,Business,Unknown Location,Unknown Location,4.345218,Temporary Site,7,37.24472571,Tuesday,Morning
16-08-2016,8,46,16-08-2016,8,53,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,7,75.86888571,Tuesday,Morning
16-08-2016,10,6,16-08-2016,10,27,Aug,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,21,26.20925143,Tuesday,Morning
16-08-2016,10,31,16-08-2016,10,38,Aug,2016,Business,Islamabad,Islamabad,1.931208,Temporary Site,7,16.55321143,Tuesday,Morning
16-08-2016,11,47,16-08-2016,12,3,Aug,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,16,34.3996425,Tuesday,Morning
16-08-2016,15,13,16-08-2016,15,36,Aug,2016,Business,Unknown Location,Unknown Location,26.071308,Temporary Site,23,68.01210783,Tuesday,Afternoon
17-08-2016,10,17,17-08-2016,10,41,Aug,2016,Business,Unknown Location,Unknown Location,4.184284,Temporary Site,24,10.46071,Wednesday,Morning
17-08-2016,10,57,17-08-2016,11,20,Aug,2016,Business,Unknown Location,Unknown Location,19.473014,Temporary Site,23,50.79916696,Wednesday,Morning
17-08-2016,14,45,17-08-2016,14,50,Aug,2016,Business,Unknown Location,R?walpindi,2.253076,Temporary Site,5,27.036912,Wednesday,Afternoon
17-08-2016,15,32,17-08-2016,15,47,Aug,2016,Business,R?walpindi,Islamabad,10.299776,Temporary Site,15,41.199104,Wednesday,Afternoon
17-08-2016,16,29,17-08-2016,16,50,Aug,2016,Business,Islamabad,Unknown Location,11.748182,Temporary Site,21,33.56623429,Wednesday,Afternoon
17-08-2016,16,54,17-08-2016,17,0,Aug,2016,Business,Unknown Location,Unknown Location,8.529502,Temporary Site,6,85.29502,Wednesday,Afternoon
17-08-2016,17,5,17-08-2016,17,34,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Temporary Site,29,18.31317931,Wednesday,Afternoon
17-08-2016,18,38,17-08-2016,18,57,Aug,2016,Business,Unknown Location,Unknown Location,12.391918,Temporary Site,19,39.13237263,Wednesday,Afternoon
18-08-2016,18,40,18-08-2016,19,7,Aug,2016,Business,Unknown Location,Unknown Location,12.230984,Temporary Site,27,27.17996444,Thursday,Afternoon
19-08-2016,8,24,19-08-2016,8,45,Aug,2016,Business,Unknown Location,Noorpur Shahan,12.230984,Temporary Site,21,34.94566857,Friday,Morning
19-08-2016,8,54,19-08-2016,9,7,Aug,2016,Business,Noorpur Shahan,Islamabad,5.310822,Temporary Site,13,24.51148615,Friday,Morning
19-08-2016,9,27,19-08-2016,9,47,Aug,2016,Business,Islamabad,R?walpindi,10.46071,Temporary Site,20,31.38213,Friday,Morning
19-08-2016,10,57,19-08-2016,11,6,Aug,2016,Business,R?walpindi,Unknown Location,3.21868,Temporary Site,9,21.45786667,Friday,Morning
19-08-2016,12,7,19-08-2016,12,24,Aug,2016,Business,Unknown Location,Islamabad,9.173238,Temporary Site,17,32.37613412,Friday,Morning
19-08-2016,15,51,19-08-2016,16,6,Aug,2016,Business,Islamabad,Islamabad,5.149888,Temporary Site,15,20.599552,Friday,Afternoon
19-08-2016,17,12,19-08-2016,17,52,Aug,2016,Business,Islamabad,Unknown Location,20.11675,Temporary Site,40,30.175125,Friday,Afternoon
21-08-2016,10,0,21-08-2016,10,29,Aug,2016,Business,Unknown Location,Unknown Location,12.230984,Airport/Travel,29,25.30548414,Sunday,Morning
21-08-2016,14,5,21-08-2016,14,34,Aug,2016,Business,Unknown Location,Unknown Location,12.391918,Airport/Travel,29,25.63845103,Sunday,Afternoon
21-08-2016,16,30,21-08-2016,17,2,Aug,2016,Business,Unknown Location,Islamabad,19.633948,Airport/Travel,32,36.8136525,Sunday,Afternoon
21-08-2016,18,10,21-08-2016,18,17,Aug,2016,Business,Islamabad,Islamabad,2.253076,Airport/Travel,7,19.31208,Sunday,Afternoon
21-08-2016,18,48,21-08-2016,19,24,Aug,2016,Business,Islamabad,Unknown Location,32.508668,Airport/Travel,36,54.18111333,Sunday,Afternoon
22-08-2016,10,0,22-08-2016,10,44,Aug,2016,Business,Unknown Location,Islamabad,15.771532,Airport/Travel,44,21.50663455,Monday,Morning
22-08-2016,11,7,22-08-2016,11,23,Aug,2016,Business,Islamabad,Unknown Location,10.138842,Airport/Travel,16,38.0206575,Monday,Morning
22-08-2016,12,36,22-08-2016,12,49,Aug,2016,Business,Unknown Location,Islamabad,7.885766,Airport/Travel,13,36.39584308,Monday,Morning
22-08-2016,13,2,22-08-2016,13,11,Aug,2016,Business,Islamabad,Islamabad,2.41401,Airport/Travel,9,16.0934,Monday,Afternoon
22-08-2016,14,7,22-08-2016,14,31,Aug,2016,Business,Islamabad,Unknown Location,17.541806,Airport/Travel,24,43.854515,Monday,Afternoon
22-08-2016,15,14,22-08-2016,15,49,Aug,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,35,52.41850286,Monday,Afternoon
22-08-2016,15,59,22-08-2016,17,16,Aug,2016,Business,Unknown Location,Unknown Location,30.57746,Airport/Travel,77,23.82659221,Monday,Afternoon
22-08-2016,19,58,22-08-2016,20,50,Aug,2016,Business,Unknown Location,R?walpindi,12.713786,Airport/Travel,52,14.66975308,Monday,Evening
22-08-2016,20,53,22-08-2016,21,31,Aug,2016,Business,R?walpindi,R?walpindi,6.598294,Airport/Travel,38,10.41835895,Monday,Evening
22-08-2016,22,31,22-08-2016,23,0,Aug,2016,Business,R?walpindi,Unknown Location,30.094658,Airport/Travel,29,62.26480966,Monday,Evening
23-08-2016,8,10,23-08-2016,8,25,Aug,2016,Business,Unknown Location,Noorpur Shahan,14.001258,Airport/Travel,15,56.005032,Tuesday,Morning
23-08-2016,9,35,23-08-2016,10,9,Aug,2016,Business,Noorpur Shahan,Unknown Location,12.07005,Airport/Travel,34,21.30008824,Tuesday,Morning
23-08-2016,12,59,23-08-2016,13,15,Aug,2016,Business,Unknown Location,Noorpur Shahan,12.391918,Airport/Travel,16,46.4696925,Tuesday,Morning
23-08-2016,13,19,23-08-2016,13,30,Aug,2016,Business,Noorpur Shahan,Islamabad,7.081096,Airport/Travel,11,38.62416,Tuesday,Afternoon
23-08-2016,13,49,23-08-2016,14,4,Aug,2016,Business,Islamabad,Unknown Location,8.0467,Airport/Travel,15,32.1868,Tuesday,Afternoon
23-08-2016,15,7,23-08-2016,15,12,Aug,2016,Business,Unknown Location,Unknown Location,3.057746,Airport/Travel,5,36.692952,Tuesday,Afternoon
23-08-2016,15,15,23-08-2016,17,16,Aug,2016,Business,Unknown Location,Unknown Location,12.713786,Airport/Travel,121,6.304356694,Tuesday,Afternoon
23-08-2016,17,42,23-08-2016,18,31,Aug,2016,Business,Unknown Location,Unknown Location,28.485318,Airport/Travel,49,34.87998122,Tuesday,Afternoon
24-08-2016,12,5,24-08-2016,12,56,Aug,2016,Business,Unknown Location,Unknown Location,40.555368,Airport/Travel,51,47.71219765,Wednesday,Morning
24-08-2016,13,1,24-08-2016,15,25,Aug,2016,Business,Unknown Location,Unknown Location,154.818508,Airport/Travel,144,64.50771167,Wednesday,Afternoon
25-08-2016,15,17,25-08-2016,16,22,Aug,2016,Business,Unknown Location,Unknown Location,56.3269,Airport/Travel,65,51.99406154,Thursday,Afternoon
25-08-2016,16,36,25-08-2016,16,56,Aug,2016,Business,Unknown Location,Unknown Location,8.85137,Airport/Travel,20,26.55411,Thursday,Afternoon
25-08-2016,17,19,25-08-2016,19,20,Aug,2016,Business,Unknown Location,Unknown Location,81.110736,Airport/Travel,121,40.22019967,Thursday,Afternoon
25-08-2016,19,25,25-08-2016,19,57,Aug,2016,Business,Unknown Location,Lahore,14.805928,Airport/Travel,32,27.761115,Thursday,Evening
25-08-2016,22,58,25-08-2016,23,16,Aug,2016,Business,Lahore,Unknown Location,11.748182,Airport/Travel,18,39.16060667,Thursday,Evening
26-08-2016,9,6,26-08-2016,9,20,Aug,2016,Business,Unknown Location,Unknown Location,8.0467,Airport/Travel,14,34.48585714,Friday,Morning
26-08-2016,11,14,26-08-2016,11,26,Aug,2016,Business,Unknown Location,Unknown Location,6.115492,Airport/Travel,12,30.57746,Friday,Morning
26-08-2016,12,10,26-08-2016,12,20,Aug,2016,Business,Unknown Location,Lahore,6.276426,Airport/Travel,10,37.658556,Friday,Morning
26-08-2016,14,10,26-08-2016,14,33,Aug,2016,Business,Lahore,Lahore,11.909116,Airport/Travel,23,31.06725913,Friday,Afternoon
26-08-2016,15,23,26-08-2016,15,35,Aug,2016,Business,Lahore,Lahore,2.41401,Airport/Travel,12,12.07005,Friday,Afternoon
26-08-2016,15,59,26-08-2016,16,24,Aug,2016,Business,Lahore,Unknown Location,12.713786,Airport/Travel,25,30.5130864,Friday,Afternoon
26-08-2016,16,55,26-08-2016,17,12,Aug,2016,Business,Unknown Location,Lahore,4.667086,Airport/Travel,17,16.47206824,Friday,Afternoon
26-08-2016,18,42,26-08-2016,18,56,Aug,2016,Business,Lahore,Lahore,5.471756,Airport/Travel,14,23.45038286,Friday,Afternoon
26-08-2016,19,31,26-08-2016,19,54,Aug,2016,Business,Lahore,Lahore,6.115492,Airport/Travel,23,15.95345739,Friday,Evening
26-08-2016,20,6,26-08-2016,20,16,Aug,2016,Business,Lahore,Unknown Location,9.495106,Airport/Travel,10,56.970636,Friday,Evening
27-08-2016,9,34,27-08-2016,10,11,Aug,2016,Business,Unknown Location,Lahore,15.449664,Airport/Travel,37,25.05350919,Saturday,Morning
27-08-2016,11,47,27-08-2016,12,6,Aug,2016,Business,Lahore,Lahore,11.26538,Airport/Travel,19,35.57488421,Saturday,Morning
27-08-2016,12,12,27-08-2016,12,17,Aug,2016,Business,Lahore,Lahore,1.448406,Airport/Travel,5,17.380872,Saturday,Morning
27-08-2016,14,1,27-08-2016,15,44,Aug,2016,Business,Lahore,Unknown Location,139.368844,Airport/Travel,103,81.18573437,Saturday,Afternoon
27-08-2016,16,15,27-08-2016,19,13,Aug,2016,Business,Unknown Location,Unknown Location,252.505446,Airport/Travel,178,85.11419528,Saturday,Afternoon
28-08-2016,9,57,28-08-2016,10,18,Aug,2016,Business,Unknown Location,Noorpur Shahan,16.254334,Airport/Travel,21,46.44095429,Sunday,Morning
28-08-2016,16,39,28-08-2016,16,55,Aug,2016,Business,Noorpur Shahan,Islamabad,9.977908,Airport/Travel,16,37.417155,Sunday,Afternoon
28-08-2016,17,37,28-08-2016,17,55,Aug,2016,Business,Islamabad,Islamabad,8.529502,Airport/Travel,18,28.43167333,Sunday,Afternoon
28-08-2016,21,15,28-08-2016,21,59,Aug,2016,Business,Islamabad,Unknown Location,19.473014,Airport/Travel,44,26.55411,Sunday,Evening
29-08-2016,12,2,29-08-2016,12,31,Aug,2016,Business,Unknown Location,Islamabad,17.380872,Airport/Travel,29,35.96042483,Monday,Morning
29-08-2016,13,38,29-08-2016,13,48,Aug,2016,Business,Islamabad,Islamabad,6.920162,Airport/Travel,10,41.520972,Monday,Afternoon
29-08-2016,14,31,29-08-2016,14,41,Aug,2016,Business,Islamabad,Islamabad,4.02335,Airport/Travel,10,24.1401,Monday,Afternoon
29-08-2016,14,49,29-08-2016,15,4,Aug,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,15,36.692952,Monday,Afternoon
29-08-2016,15,49,29-08-2016,15,59,Aug,2016,Business,Unknown Location,Islamabad,4.506152,Temporary Site,10,27.036912,Monday,Afternoon
29-08-2016,16,6,29-08-2016,16,21,Aug,2016,Business,Islamabad,Unknown Location,6.43736,Temporary Site,15,25.74944,Monday,Afternoon
29-08-2016,17,24,29-08-2016,17,41,Aug,2016,Business,Unknown Location,Islamabad,8.85137,Temporary Site,17,31.24012941,Monday,Afternoon
29-08-2016,18,27,29-08-2016,18,36,Aug,2016,Business,Islamabad,Islamabad,4.184284,Temporary Site,9,27.89522667,Monday,Afternoon
30-08-2016,11,53,30-08-2016,12,5,Aug,2016,Business,Unknown Location,Unknown Location,3.379614,Temporary Site,12,16.89807,Tuesday,Morning
30-08-2016,12,46,30-08-2016,13,9,Aug,2016,Business,Unknown Location,Islamabad,14.162192,Temporary Site,23,36.9448487,Tuesday,Morning
30-08-2016,13,25,30-08-2016,13,46,Aug,2016,Business,Islamabad,Islamabad,7.081096,Temporary Site,21,20.23170286,Tuesday,Afternoon
30-08-2016,14,0,30-08-2016,14,20,Aug,2016,Business,Islamabad,Unknown Location,8.529502,Temporary Site,20,25.588506,Tuesday,Afternoon
30-08-2016,17,27,30-08-2016,18,9,Aug,2016,Business,Unknown Location,Unknown Location,20.92142,Temporary Site,42,29.88774286,Tuesday,Afternoon
01-09-2016,11,51,01-09-2016,12,24,Sep,2016,Business,Unknown Location,Islamabad,20.92142,Temporary Site,33,38.03894545,Thursday,Morning
01-09-2016,17,21,01-09-2016,17,36,Sep,2016,Business,Islamabad,Unknown Location,17.059004,Temporary Site,15,68.236016,Thursday,Afternoon
01-09-2016,18,49,01-09-2016,19,8,Sep,2016,Business,Unknown Location,Unknown Location,3.540548,Temporary Site,19,11.18067789,Thursday,Afternoon
02-09-2016,11,37,02-09-2016,12,24,Sep,2016,Business,Unknown Location,Islamabad,14.805928,Temporary Site,47,18.90118468,Friday,Morning
02-09-2016,18,56,02-09-2016,19,37,Sep,2016,Business,Unknown Location,Unknown Location,20.760486,Temporary Site,41,30.38119902,Friday,Afternoon
05-09-2016,10,25,05-09-2016,10,44,Sep,2016,Business,Unknown Location,R?walpindi,27.680648,Temporary Site,19,87.41257263,Monday,Morning
06-09-2016,17,49,06-09-2016,17,49,Sep,2016,Business,Unknown Location,Unknown Location,111.205394,Temporary Site,0,inf,Tuesday,Afternoon
10-09-2016,10,28,10-09-2016,10,45,Sep,2016,Business,Unknown Location,Unknown Location,4.506152,Temporary Site,17,15.90406588,Saturday,Morning
11-09-2016,9,51,11-09-2016,9,55,Sep,2016,Business,Unknown Location,Unknown Location,13.840324,Temporary Site,4,207.60486,Sunday,Morning
11-09-2016,21,40,11-09-2016,21,42,Sep,2016,Business,Unknown Location,Unknown Location,15.771532,Temporary Site,2,473.14596,Sunday,Evening
12-09-2016,8,7,12-09-2016,8,12,Sep,2016,Business,Unknown Location,Unknown Location,5.793624,Temporary Site,5,69.523488,Monday,Morning
12-09-2016,11,15,12-09-2016,11,24,Sep,2016,Business,Unknown Location,Unknown Location,2.735878,Temporary Site,9,18.23918667,Monday,Morning
12-09-2016,13,4,12-09-2016,13,44,Sep,2016,Business,Unknown Location,Unknown Location,18.50741,Temporary Site,40,27.761115,Monday,Afternoon
13-09-2016,16,56,13-09-2016,17,2,Sep,2016,Business,Unknown Location,Unknown Location,1.126538,Temporary Site,6,11.26538,Tuesday,Afternoon
14-09-2016,11,55,14-09-2016,11,59,Sep,2016,Business,Unknown Location,Unknown Location,1.126538,Temporary Site,4,16.89807,Wednesday,Morning
15-09-2016,20,33,15-09-2016,20,38,Sep,2016,Business,Unknown Location,Unknown Location,1.448406,Temporary Site,5,17.380872,Thursday,Evening
16-09-2016,7,8,16-09-2016,7,8,Sep,2016,Business,Unknown Location,Unknown Location,2.574944,Temporary Site,0,inf,Friday,Morning
18-09-2016,18,7,18-09-2016,18,11,Sep,2016,Business,Unknown Location,Unknown Location,15.127796,Temporary Site,4,226.91694,Sunday,Afternoon
19-09-2016,6,18,19-09-2016,6,49,Sep,2016,Business,R?walpindi,Unknown Location,29.289988,Temporary Site,31,56.69029935,Monday,Night
19-09-2016,14,40,19-09-2016,14,56,Sep,2016,Business,Unknown Location,Islamabad,16.89807,Temporary Site,16,63.3677625,Monday,Afternoon
19-09-2016,16,23,19-09-2016,16,31,Sep,2016,Business,Islamabad,Unknown Location,9.173238,Temporary Site,8,68.799285,Monday,Afternoon
19-09-2016,17,36,19-09-2016,18,20,Sep,2016,Business,Unknown Location,Unknown Location,28.96812,Temporary Site,44,39.50198182,Monday,Afternoon
19-09-2016,19,10,19-09-2016,19,49,Sep,2016,Business,Unknown Location,Islamabad,29.450922,Temporary Site,39,45.30911077,Monday,Evening
20-09-2016,11,29,20-09-2016,11,48,Sep,2016,Business,Islamabad,Unknown Location,26.55411,Temporary Site,19,83.85508421,Tuesday,Morning
20-09-2016,20,47,20-09-2016,22,47,Sep,2016,Business,Unknown Location,R?walpindi,15.449664,Temporary Site,120,7.724832,Tuesday,Evening
23-09-2016,13,15,23-09-2016,13,40,Sep,2016,Business,Karachi,Karachi,4.667086,Temporary Site,25,11.2010064,Friday,Afternoon
24-09-2016,14,34,24-09-2016,15,15,Sep,2016,Business,Karachi,Unknown Location,13.196588,Temporary Site,41,19.31208,Saturday,Afternoon
24-09-2016,20,29,24-09-2016,20,33,Sep,2016,Business,Unknown Location,Unknown Location,3.862416,Temporary Site,4,57.93624,Saturday,Evening
27-09-2016,8,33,27-09-2016,8,35,Sep,2016,Business,Unknown Location,Unknown Location,9.334172,Temporary Site,2,280.02516,Tuesday,Morning
